standard Exponential Lorentz
0.396017 0.910753 1
0.378572 0.074553 1
0.468889 0.134664 1
0.292141 0.20871 1
0.0376367 0.954928 1
0.0685501 0.00121519 1
0.235316 0.430272 1
0.432851 1.06826 1
0.331641 0.362723 1
0.102807 0.0460534 1
0.894936 0.684502 1
0.702217 0.651926 1
0.0105509 3.15401 1
0.734822 0.104138 1
0.499846 0.03533 1
0.709907 0.199862 1
0.718764 0.185914 1
0.147317 1.88191 1
0.330821 1.57589 1
0.743157 0.71709 1
0.86564 0.528231 1
0.126297 0.384894 1
0.381408 0.471882 1
0.304142 0.146541 1
0.0351574 0.0369579 1
0.862655 0.465431 1
0.336746 0.727908 1
0.253101 0.0943645 1
0.145062 1.45885 1
0.634376 1.01051 1
0.494874 0.964204 1
0.0896441 1.00748 1
0.264342 4.6022 1
0.887699 2.51109 1
0.00862631 0.978222 1
0.9422 0.393036 1
0.881343 0.270158 1
0.292841 0.0350083 1
0.499282 1.61771 1
0.202989 3.62136 1
0.0928799 1.67494 1
0.704787 1.53147 1
0.901645 0.243656 1
0.746067 1.10558 1
0.940516 0.654022 1
0.58697 2.38629 1
0.642889 0.230951 1
0.320308 0.367891 1
0.3932 0.414675 1
0.79862 0.500433 1
0.639496 1.24454 1
0.257897 0.546662 1
0.361376 0.186496 1
0.11736 2.02291 1
0.729162 1.92128 1
0.0410724 0.0218342 1
0.878479 0.511599 1
0.34807 2.70803 1
0.0553253 1.55034 1
0.703055 0.218202 1
0.109631 0.158699 1
0.206788 0.363093 1
0.514767 0.0835722 1
0.400009 0.187256 1
0.208696 0.212023 1
0.682763 0.314766 1
0.993569 0.0972643 1
0.894557 0.425977 1
0.964532 2.16506 1
0.559897 0.36695 1
0.990055 0.156859 1
0.971932 0.815184 1
0.532052 0.716965 1
0.976542 0.169418 1
0.99762 0.472283 1
0.0199497 1.04585 1
0.866892 0.0606323 1
0.0445022 0.126815 1
0.244484 1.16996 1
0.91513 2.93969 1
0.463532 0.44334 1
0.827663 0.18816 1
0.0164324 0.306522 1
0.959752 1.12283 1
0.981259 0.656106 1
0.559785 0.235012 1
0.683911 1.10813 1
0.617324 1.31546 1
0.832441 1.68146 1
0.490781 1.13281 1
0.983877 0.552305 1
0.124673 0.273008 1
0.961304 1.07888 1
0.790636 0.274673 1
0.243584 0.136694 1
0.364033 2.72679 1
0.173358 0.12149 1
0.578553 0.162267 1
0.657888 0.421687 1
0.523476 0.0283777 1
0.456323 0.852173 1
0.418879 1.30134 1
0.930173 1.8258 1
0.642589 1.99368 1
0.89 0.0998721 1
0.0408951 1.17974 1
0.452117 0.372513 1
0.935451 0.118575 1
0.758103 0.102687 1
0.0711011 0.0285619 1
0.528082 0.679664 1
0.32587 2.77098 1
0.289082 0.0289521 1
0.157667 0.324518 1
0.151024 0.795942 1
0.66106 0.509221 1
0.661191 1.47581 1
0.929306 0.536877 1
0.619788 0.961428 1
0.0481923 0.276035 1
0.261343 0.0810508 1
0.145813 0.324539 1
0.370048 1.24775 1
0.361439 0.344984 1
0.0959665 0.326658 1
0.514571 0.658833 1
0.196849 2.79808 1
0.591665 0.252549 1
0.279456 0.294044 1
0.784689 0.29704 1
0.405678 0.183684 1
0.972052 1.59592 1
0.892724 0.168375 1
0.675399 1.93773 1
0.0777373 0.376349 1
0.0446514 0.884093 1
0.587664 2.06327 1
0.203568 0.988024 1
0.715984 0.953977 1
0.587889 0.183909 1
0.146314 1.60453 1
0.271407 0.356004 1
0.100551 1.25388 1
0.874873 2.50293 1
0.975512 0.0225565 1
0.653039 1.50857 1
0.680331 1.26471 1
0.567225 1.4627 1
0.0747142 2.05496 1
0.439523 1.11987 1
0.623152 0.0755408 1
0.878017 1.97229 1
0.358172 0.831941 1
0.697253 0.892984 1
0.507737 0.513307 1
0.888053 0.366554 1
0.0012302 0.945173 1
0.663798 2.55006 1
0.240207 0.00412323 1
0.218588 1.4074 1
0.528393 0.83385 1
0.816685 1.85433 1
0.196515 0.605333 1
0.0159199 1.72869 1
0.138848 0.634199 1
0.141461 0.319777 1
0.816071 1.01403 1
0.473105 0.817154 1
0.900214 2.54733 1
0.901358 3.33093 1
0.293553 3.19411 1
0.204008 2.12704 1
0.216603 1.61309 1
0.146818 0.202066 1
0.934413 2.02334 1
0.716591 0.888404 1
0.832153 0.271209 1
0.542157 1.54405 1
0.859788 2.5342 1
0.245898 0.372072 1
0.661644 0.0837486 1
0.241063 0.179874 1
0.679908 0.545517 1
0.261667 0.185623 1
0.197642 1.28275 1
0.393142 0.797933 1
0.519135 0.243657 1
0.238586 0.697671 1
0.03701 0.405515 1
0.260089 1.03717 1
0.294318 0.0933411 1
0.665438 0.891066 1
0.263088 0.0487592 1
0.180466 0.254737 1
0.751328 1.25582 1
0.8879 1.55676 1
0.733945 0.0790772 1
0.0338362 0.241941 1
0.688691 0.603571 1
0.0626817 3.32849 1
0.638993 1.18102 1
0.173762 0.554791 1
0.684838 0.0575752 1
0.300606 1.39612 1
0.528944 0.159444 1
0.749722 0.272458 1
0.0453938 0.266133 1
0.764757 0.770075 1
0.0871543 0.458423 1
0.113601 1.06286 1
0.554237 0.16559 1
0.0570891 0.526995 1
0.539504 0.372585 1
0.76917 1.18508 1
0.808132 0.295503 1
0.38196 1.45535 1
0.297042 0.777492 1
0.703819 0.553901 1
0.707081 0.0250901 1
0.645583 0.215016 1
0.348915 0.60032 1
0.540244 0.344377 1
0.235068 1.28654 1
0.482956 0.12273 1
0.387039 0.0487226 1
0.830307 2.58774 1
0.578583 0.00497958 1
0.0635795 0.470434 1
0.619249 0.841391 1
0.0208775 0.602065 1
0.379595 0.213343 1
0.998248 2.14609 1
0.841281 0.0887992 1
0.658029 0.341732 1
0.398048 1.48 1
0.554109 0.166105 1
0.373009 0.913083 1
0.736176 0.842186 1
0.865291 0.266587 1
0.205517 1.01922 1
0.860449 1.1437 1
0.685816 0.380828 1
0.549268 5.78598 1
0.0442202 0.00160243 1
0.297774 0.40162 1
0.239743 0.0890103 1
0.136018 0.442139 1
0.203018 1.87428 1
0.684907 3.64057 1
0.703692 0.647498 1
0.477735 1.04667 1
0.890097 0.0734683 1
0.914454 0.518719 1
0.332978 0.526908 1
0.989085 0.238158 1
0.28308 0.116461 1
0.341182 0.313279 1
0.400226 0.600016 1
0.820779 0.271399 1
0.00783763 0.545896 1
0.248629 0.659668 1
0.91777 0.583995 1
0.13886 0.815594 1
0.56113 0.15591 1
0.467859 3.63153 1
0.107654 0.107543 1
0.0324109 0.495897 1
0.381066 1.18931 1
0.755771 0.319555 1
0.817012 0.825185 1
0.310148 1.7654 1
0.596485 0.0288757 1
0.394525 0.0127924 1
0.85022 1.404 1
0.182869 0.312385 1
0.286115 0.631502 1
0.674959 0.0837393 1
0.293803 0.393112 1
0.925128 0.56868 1
0.559562 0.89227 1
0.477488 0.404451 1
0.476451 4.16739 1
0.833552 0.393659 1
0.362664 2.5493 1
0.722049 0.00229955 1
0.334251 1.78554 1
0.824573 0.181117 1
0.755975 2.03481 1
0.838576 0.678994 1
0.208799 1.22399 1
0.921258 2.34697 1
0.882301 1.57231 1
0.0820662 1.52672 1
0.0302227 1.30054 1
0.653551 0.334766 1
0.0113774 0.70649 1
0.108398 0.229767 1
0.434311 0.326693 1
0.43131 0.0208698 1
0.229603 0.811738 1
0.0219321 0.993185 1
0.607387 0.144962 1
0.543741 2.77164 1
0.551741 1.01018 1
0.543011 3.30601 1
0.987737 0.909952 1
0.297391 0.806374 1
0.709927 1.28693 1
0.118457 0.0859373 1
0.7904 0.641509 1
0.538962 1.03445 1
0.582144 0.478537 1
0.963047 0.992468 1
0.54372 1.09735 1
0.436581 1.69013 1
0.335216 1.60479 1
0.0828638 0.217398 1
0.28104 0.0519115 1
0.837457 0.827631 1
0.772995 0.524954 1
0.356896 0.0101702 1
0.0374216 0.0275788 1
0.111327 0.20825 1
0.213739 2.90084 1
0.461927 2.7806 1
0.14659 0.910312 1
0.363947 0.187696 1
0.305962 0.170172 1
0.69465 0.0523059 1
0.273219 0.880494 1
0.905736 0.168319 1
0.581796 1.34076 1
0.107156 1.51218 1
0.874768 0.68366 1
0.436384 2.13909 1
0.0127653 0.35611 1
0.517077 0.377847 1
0.0587842 1.95175 1
0.511829 1.05257 1
0.365004 0.691039 1
0.227255 2.7301 1
0.747961 0.394937 1
0.356835 2.24569 1
0.458317 1.79672 1
0.193957 2.18289 1
0.317141 0.642526 1
0.24207 0.177225 1
0.443928 1.00252 1
0.0754484 1.16006 1
0.0235355 0.915414 1
0.632842 0.398117 1
0.575591 1.31347 1
0.388734 1.44487 1
0.682006 1.99844 1
0.717692 0.64889 1
0.523402 0.193656 1
0.872065 0.880366 1
0.178441 0.00678972 1
0.225074 0.4863 1
0.65292 0.750308 1
0.221462 0.127732 1
0.0719516 0.698855 1
0.528047 0.47628 1
0.66699 0.33728 1
0.424116 0.15395 1
0.185358 0.513321 1
0.719038 1.94436 1
0.105316 0.590706 1
0.889644 1.05396 1
0.666678 1.59316 1
0.81441 2.38961 1
0.157687 1.70336 1
0.0774228 2.21181 1
0.434072 1.81689 1
0.633072 2.28951 1
0.529743 1.07514 1
0.0866155 0.529653 1
0.573903 1.49535 1
0.702382 0.102753 1
0.383008 0.343757 1
0.123189 0.468826 1
0.49579 0.600874 1
0.20178 0.576504 1
0.0501531 0.187297 1
0.449722 0.229908 1
0.278115 0.0904317 1
0.290203 0.326982 1
0.917286 0.861038 1
0.579722 1.49566 1
0.449558 1.38913 1
0.913555 0.0430787 1
0.901423 0.581724 1
0.475591 1.33001 1
0.702677 0.642422 1
0.496044 0.254656 1
0.886059 0.576837 1
0.381353 0.56664 1
0.948954 2.75473 1
0.832743 0.54024 1
0.582232 0.416036 1
0.857409 0.218377 1
0.394495 2.55734 1
0.475498 0.614369 1
0.0470551 1.11848 1
0.43043 0.739569 1
0.603696 0.355991 1
0.301509 0.0275859 1
0.725233 0.393133 1
0.0291738 0.0180327 1
0.955701 2.51491 1
0.541227 0.100544 1
0.809414 0.0833284 1
0.704577 1.00467 1
0.584796 0.538748 1
0.993355 0.79226 1
0.0887839 1.61672 1
0.844458 1.93363 1
0.399534 2.551 1
0.549913 0.749081 1
0.637346 1.14206 1
0.660251 1.65254 1
0.633376 2.303 1
0.479768 0.060558 1
0.767795 0.828629 1
0.77234 1.47675 1
0.597841 0.0349582 1
0.567359 0.193217 1
0.946591 1.30802 1
0.534952 3.95758 1
0.862248 1.5417 1
0.473352 5.62165 1
0.852185 2.38009 1
0.760685 1.92723 1
0.415357 0.132707 1
0.280805 0.441188 1
0.701601 2.24468 1
0.824271 0.646827 1
0.885834 0.329933 1
0.725311 2.4733 1
0.329735 0.827906 1
0.997075 0.258886 1
0.491137 0.195524 1
0.0982083 0.0799246 1
0.458524 1.19332 1
0.196285 0.568889 1
0.898001 0.799142 1
0.182077 0.152037 1
0.0360201 2.51148 1
0.190251 0.875386 1
0.93028 0.76222 1
0.157452 0.348128 1
0.57364 1.61414 1
0.404646 1.04701 1
0.338858 0.677504 1
0.445324 0.325634 1
0.89746 0.208508 1
0.700005 2.99033 1
0.409287 1.74287 1
0.564153 1.7025 1
0.709026 0.0394627 1
0.373022 0.505751 1
0.750558 0.027693 1
0.831583 0.582478 1
0.594366 0.13209 1
0.86104 0.637194 1
0.376163 2.752 1
0.0849246 0.938212 1
0.616844 0.236561 1
0.5474 0.364415 1
0.318616 0.389125 1
0.392104 1.92899 1
0.0892476 1.12961 1
0.176405 0.543574 1
0.141558 0.0838672 1
0.243674 1.42291 1
0.470732 0.971801 1
0.849059 0.340822 1
0.429265 0.847586 1
0.13059 0.236234 1
0.221484 0.896942 1
0.698676 0.897469 1
0.710048 0.25208 1
0.301711 2.25842 1
0.737412 0.0733596 1
0.109886 2.75126 1
0.344812 0.654968 1
0.345849 2.02996 1
0.762833 0.4097 1
0.872132 0.909662 1
0.19081 0.669839 1
0.948131 0.152163 1
0.743719 0.865593 1
0.732997 0.828354 1
0.808006 0.550724 1
0.528385 0.859504 1
0.959102 3.84264 1
0.376771 0.353934 1
0.55475 2.73747 1
0.685167 0.113311 1
0.693884 0.72166 1
0.495485 0.504873 1
0.0328397 0.492738 1
0.554413 3.00517 1
0.651682 1.14073 1
0.0950621 2.8053 1
0.37033 0.13316 1
0.86389 1.07131 1
0.928981 3.16648 1
0.896422 0.0488736 1
0.12325 0.336264 1
0.047692 0.596525 1
0.578475 0.336747 1
0.21494 0.125271 1
0.953097 0.316975 1
0.108836 0.507754 1
0.695114 0.191868 1
0.252094 0.848917 1
0.48264 2.8562 1
0.719079 6.62421 1
0.397142 0.192846 1
0.687586 2.018 1
0.10415 0.591159 1
0.465862 4.5078 1
0.598949 1.81691 1
0.851745 3.40836 1
0.23613 0.257082 1
0.245612 1.54622 1
0.354421 0.00642103 1
0.776166 1.11273 1
0.290503 0.317407 1
0.015716 0.615169 1
0.278889 0.372134 1
0.910971 3.78902 1
0.0839343 0.0867822 1
0.815417 0.0612293 1
0.343652 0.292164 1
0.261726 0.200431 1
0.73555 2.04088 1
0.916515 1.32135 1
0.607243 1.26315 1
0.796192 0.730518 1
0.338253 0.0162997 1
0.841666 3.75689 1
0.348499 0.802892 1
0.0150628 1.80078 1
0.440569 0.531462 1
0.871536 0.740206 1
0.963365 1.49434 1
0.0425032 2.30374 1
0.167528 0.785203 1
0.53828 1.51713 1
0.964198 1.43898 1
0.0984377 0.539267 1
0.648424 0.827738 1
0.86442 1.0643 1
0.779856 0.607072 1
0.0484887 0.457621 1
0.280925 0.671862 1
0.052015 0.986575 1
0.818547 0.492928 1
0.328602 2.31471 1
0.688387 0.405945 1
0.662091 1.2607 1
0.663527 0.466818 1
0.00545154 0.239603 1
0.432372 0.946931 1
0.66002 0.685168 1
0.283211 0.727912 1
0.312656 0.965778 1
0.506199 0.539804 1
0.0564005 1.17113 1
0.929927 0.7985 1
0.604807 2.62913 1
0.207469 0.0466254 1
0.168927 0.871077 1
0.871734 1.57161 1
0.360872 3.87206 1
0.48625 2.70128 1
0.098712 2.9592 1
0.364845 1.01754 1
0.366242 0.629943 1
0.578071 0.304577 1
0.0909627 0.677171 1
0.164086 0.111398 1
0.385657 0.800189 1
0.412997 1.16298 1
0.677335 0.993617 1
0.438328 0.0583118 1
0.0405423 1.60371 1
0.668338 2.13729 1
0.424538 0.603803 1
0.978339 0.991243 1
0.913432 0.46485 1
0.596435 0.778165 1
0.695928 8.26495 1
0.0463254 0.878128 1
0.464861 0.487854 1
0.0725142 0.725154 1
0.931225 0.722169 1
0.828515 0.997939 1
0.666285 1.62667 1
0.301725 0.311425 1
0.831693 2.51595 1
0.142227 2.53176 1
0.484469 0.247144 1
0.898698 0.0638467 1
0.677979 0.676004 1
0.463434 0.0960957 1
0.812806 0.194612 1
0.675768 0.536581 1
0.385382 0.0101301 1
0.345131 0.593933 1
0.103924 0.468824 1
0.484339 0.459515 1
0.302921 0.0699873 1
0.474812 0.780441 1
0.942621 1.7223 1
0.353782 0.0852865 1
0.0808492 0.682729 1
0.773817 0.0236311 1
0.891858 2.42197 1
0.438183 0.0213227 1
0.964936 0.0811056 1
0.593658 1.56392 1
0.086707 1.91059 1
0.856652 0.322653 1
0.830067 0.0264863 1
0.954977 3.95009 1
0.837472 0.178947 1
0.30989 0.163774 1
0.251829 0.827063 1
0.362435 0.237096 1
0.685641 0.384782 1
0.755071 0.839365 1
0.450252 0.0986577 1
0.691413 1.30226 1
0.343096 0.201213 1
0.772488 0.953184 1
0.448686 1.09113 1
0.376271 0.128591 1
0.300531 4.2557 1
0.379225 0.110939 1
0.102934 1.62506 1
0.250466 0.387722 1
0.83606 0.234746 1
0.724377 1.08676 1
0.50758 2.01691 1
0.229874 0.587474 1
0.0664383 0.0968235 1
0.592993 1.31093 1
0.820498 3.37151 1
0.14509 0.237349 1
0.594387 1.03233 1
0.17651 0.359452 1
0.8117 0.595714 1
0.68768 0.379914 1
0.405693 0.0178267 1
0.829377 2.90308 1
0.893956 0.760049 1
0.129577 4.26168 1
0.80471 3.03122 1
0.186919 2.72507 1
0.391426 0.374009 1
0.413101 0.828761 1
0.348569 1.2234 1
0.199135 1.3318 1
0.116384 0.529125 1
0.819053 0.467534 1
0.607089 0.552297 1
0.438711 0.86134 1
0.62685 0.925553 1
0.848613 0.116 1
0.951372 0.160688 1
0.0372693 2.46384 1
0.909681 1.13112 1
0.566468 0.0192385 1
0.930272 0.84346 1
0.329145 3.65199 1
0.660658 1.25022 1
0.531775 0.275868 1
0.757077 0.0643766 1
0.742315 0.762073 1
0.207994 0.0871774 1
0.892929 0.955544 1
0.282249 0.270643 1
0.646395 0.276513 1
0.747296 0.432516 1
0.263143 0.521847 1
0.0112115 0.20352 1
0.191073 0.190976 1
0.629368 0.908205 1
0.866803 1.85536 1
0.334779 0.403138 1
0.0570698 0.418869 1
0.578727 0.611763 1
0.110379 1.36725 1
0.425774 0.405569 1
0.376675 0.633586 1
0.937883 0.65573 1
0.364172 0.314766 1
0.126909 0.188934 1
0.711583 0.96772 1
0.254112 1.19837 1
0.23874 2.22069 1
0.676558 0.809072 1
0.220605 0.0627865 1
0.0817365 0.145185 1
0.117777 1.87664 1
0.0113299 0.18553 1
0.295894 2.43994 1
0.000138825 0.234106 1
0.00147782 1.42303 1
0.524316 0.28795 1
0.749531 0.479538 1
0.188427 0.808406 1
0.873755 3.84951 1
0.0787216 0.867284 1
0.817182 0.398195 1
0.00071548 0.142334 1
0.604535 3.7986 1
0.467785 0.288016 1
0.00554742 0.142566 1
0.806426 1.96654 1
0.825029 0.279774 1
0.719098 0.885716 1
0.307455 1.10431 1
0.759183 0.348187 1
0.978296 0.581117 1
0.16667 0.282105 1
0.173638 0.148256 1
0.403389 2.02701 1
0.777355 1.6141 1
0.215471 2.43889 1
0.46312 1.15905 1
0.293157 0.0869651 1
0.245 0.0171432 1
0.515272 2.48408 1
0.462939 0.40179 1
0.664194 0.13469 1
0.228636 0.296559 1
0.813991 0.755102 1
0.00997987 2.14586 1
0.151555 0.383032 1
0.363787 2.17393 1
0.202498 0.580054 1
0.268577 0.119863 1
0.477777 0.271935 1
0.7042 0.42587 1
0.576033 2.22846 1
0.292154 0.478451 1
0.745341 0.603517 1
0.166211 0.201761 1
0.8616 1.9169 1
0.0686268 7.56391 1
0.659945 1.03414 1
0.290373 0.157829 1
0.491554 0.378515 1
0.229861 0.780103 1
0.797935 0.0660707 1
0.0633942 1.07825 1
0.493048 3.22743 1
0.375943 0.816519 1
0.430052 0.325323 1
0.345782 1.2766 1
0.819347 2.03672 1
0.375024 0.655177 1
0.848232 0.0267573 1
0.211897 2.78475 1
0.736523 0.166151 1
0.867366 4.31676 1
0.442627 1.3465 1
0.844417 0.151191 1
0.41866 0.303133 1
0.315114 0.434188 1
0.67859 0.264762 1
0.868681 0.811252 1
0.773104 0.888515 1
0.553031 0.445069 1
0.770738 1.53305 1
0.716611 0.838443 1
0.947973 1.36517 1
0.134644 0.526441 1
0.292119 0.0579392 1
0.0464558 0.709617 1
0.156283 1.3204 1
0.526254 0.799178 1
0.646084 3.54505 1
0.903696 1.58097 1
0.230561 0.127214 1
0.0402221 0.219669 1
0.62806 0.0833087 1
0.399026 0.29586 1
0.700551 0.261836 1
0.449689 0.163657 1
0.981519 0.495293 1
0.629202 0.0044804 1
0.822778 0.377203 1
0.589021 3.31103 1
0.580983 1.81462 1
0.522123 0.30612 1
0.698826 0.666408 1
0.486188 0.353942 1
0.734898 0.354803 1
0.614072 1.71724 1
0.869857 2.59689 1
0.232053 0.476586 1
0.0789859 0.695281 1
0.548569 0.0495385 1
0.195135 0.213834 1
0.873049 0.306101 1
0.0188568 0.54009 1
0.625491 1.33417 1
0.69532 0.531943 1
0.0925843 5.52314 1
0.978053 0.834799 1
0.0474843 0.57584 1
0.806484 0.373272 1
0.766032 2.18212 1
0.519313 0.646538 1
0.848521 2.69019 1
0.243941 0.506423 1
0.0465258 0.713825 1
0.344146 0.967825 1
0.805587 0.309042 1
0.667962 1.46232 1
0.344805 0.658112 1
0.256223 0.429557 1
0.106845 0.147948 1
0.484508 1.25377 1
0.25562 1.91508 1
0.321594 0.355325 1
0.0745217 0.0867987 1
0.46769 0.286724 1
0.474177 1.23978 1
0.0032785 1.87656 1
0.933536 1.32898 1
0.177499 0.666655 1
0.325727 0.509305 1
0.225768 0.576988 1
0.311498 0.960282 1
0.24331 0.123826 1
0.455732 0.0956457 1
0.77898 2.04881 1
0.904883 0.884844 1
0.0240698 0.838256 1
0.22149 0.186376 1
0.750001 0.364527 1
0.321372 1.16482 1
0.629276 0.649515 1
0.582198 0.350955 1
0.729689 0.254771 1
0.499901 0.235539 1
0.136606 0.230561 1
0.965159 1.5334 1
0.241166 0.908333 1
0.0266816 0.0691492 1
0.57431 2.65486 1
0.322139 0.204619 1
0.445992 2.20117 1
0.0352697 1.94191 1
0.00742248 1.26705 1
0.981324 0.143498 1
0.875252 0.98388 1
0.847995 0.451031 1
0.19093 0.514942 1
0.015268 1.03578 1
0.286883 0.0405331 1
0.950057 1.71182 1
0.700997 0.42869 1
0.720801 0.311248 1
0.253779 1.63888 1
0.870286 0.564866 1
0.35407 2.15005 1
0.948932 1.26267 1
0.632019 0.634255 1
0.876686 1.75171 1
0.856484 0.362566 1
0.905884 1.60569 1
0.443793 0.150501 1
0.60193 0.0137255 1
0.933367 0.884398 1
0.614044 0.271734 1
0.140447 0.55334 1
0.534221 1.54908 1
0.261064 0.244715 1
0.385689 0.354326 1
0.798669 7.03005 1
0.201236 0.442602 1
0.123782 0.443346 1
0.803983 0.310279 1
0.0649629 0.12967 1
0.517153 0.402828 1
0.241002 3.61139 1
0.174268 0.86216 1
0.0239094 2.84539 1
0.55134 0.531266 1
0.231779 1.44455 1
0.0226953 2.67523 1
0.454416 0.562943 1
0.527468 0.868031 1
0.916156 3.79016 1
0.765677 0.822225 1
0.891531 1.44706 1
0.507601 1.84027 1
0.479403 0.553408 1
0.408494 7.55468 1
0.672022 0.443411 1
0.509909 0.538542 1
0.474954 0.697744 1
0.27916 0.6665 1
0.758652 0.418625 1
0.0225149 0.875364 1
0.906125 1.11136 1
0.0577665 0.642733 1
0.0659024 0.0380313 1
0.499939 0.143953 1
0.0507267 1.41918 1
0.384088 0.948466 1
0.610292 0.114824 1
0.671537 3.15705 1
0.278449 0.894316 1
0.248034 1.59484 1
0.848819 3.24751 1
0.781012 1.58373 1
0.516589 1.52052 1
0.2883 0.311183 1
0.723372 0.33174 1
0.359034 0.540404 1
0.0598222 2.98797 1
0.612565 2.05971 1
0.277235 0.169426 1
0.172394 2.02815 1
0.564903 0.115288 1
0.344934 0.144488 1
0.238359 0.110426 1
0.67697 3.25604 1
0.948476 0.345346 1
0.808943 0.0350805 1
0.065565 2.13416 1
0.930867 1.60886 1
0.798669 0.747303 1
0.0418744 3.65876 1
0.926939 0.660593 1
0.519775 2.60069 1
0.25841 1.94345 1
0.651757 0.389502 1
0.629667 0.336907 1
0.849261 0.0210973 1
0.23604 2.77948 1
0.284386 0.995971 1
0.258567 0.669332 1
0.127218 0.554761 1
0.498808 0.986209 1
0.0447944 3.90462 1
0.224327 0.229941 1
0.671865 0.954037 1
0.615467 0.900245 1
0.965498 0.139313 1
0.495692 0.130458 1
0.732946 0.0519245 1
0.899736 0.0223368 1
0.350862 2.91598 1
0.322713 0.0201821 1
0.921401 0.423593 1
0.187812 0.78468 1
0.840201 2.85168 1
0.986902 1.35986 1
0.439736 0.862819 1
0.337078 0.39704 1
0.077594 0.348476 1
0.681447 0.119276 1
0.644309 0.0756243 1
0.293101 0.300343 1
0.67849 0.0586189 1
0.0791992 0.424195 1
0.823339 0.591293 1
0.127231 8.26842 1
0.935332 0.0494187 1
0.443176 0.0687609 1
0.430756 1.24254 1
0.943418 1.96344 1
0.568768 0.544581 1
0.135057 1.36583 1
0.085175 0.698901 1
0.492134 0.602749 1
0.43841 0.935482 1
0.349197 0.302497 1
0.352834 1.69235 1
0.869748 0.406387 1
0.0771247 0.652263 1
0.0168751 0.553807 1
0.32999 0.155595 1
0.137846 1.92777 1
0.2739 0.14144 1
0.667932 3.76006 1
0.189076 1.034 1
0.0394499 0.749808 1
0.739478 0.113914 1
0.0908835 0.69751 1
0.737939 0.466172 1
0.344885 1.61169 1
0.652115 1.04339 1
0.790707 0.745861 1
0.465486 0.106434 1
0.512308 0.642559 1
0.0725437 0.0013029 1
0.304529 1.95037 1
0.0314317 0.720849 1
0.236197 0.743248 1
0.780896 0.487001 1
0.60453 0.290067 1
0.44291 0.423676 1
0.676996 2.50767 1
0.936106 1.56417 1
0.205797 0.0690687 1
0.705426 0.462218 1
0.468642 0.759953 1
0.470943 2.28838 1
0.722251 0.730702 1
0.217676 0.0436288 1
0.396083 0.833283 1
0.66302 0.82893 1
0.899901 0.243715 1
0.995721 0.577253 1
0.486493 0.225989 1
0.682202 2.11818 1
0.433675 0.010526 1
0.577051 0.259809 1
0.386536 1.26274 1
0.894879 0.298689 1
0.878211 0.166318 1
0.503148 0.631982 1
0.680522 6.31864 1
0.561519 0.307081 1
0.836942 1.73504 1
0.163158 0.87262 1
0.274034 0.773543 1
0.52026 0.643082 1
0.40625 0.0574012 1
0.772442 0.123767 1
0.313801 0.65085 1
0.199547 0.216092 1
0.0176469 2.28363 1
0.848615 0.732235 1
0.183193 0.206529 1
0.508932 1.00011 1
0.722045 0.757362 1
0.942906 1.31325 1
0.905467 0.296955 1
0.950088 1.26168 1
0.3639 0.470641 1
0.0142621 3.50871 1
0.46217 0.66972 1
0.76943 0.132524 1
0.673057 1.1362 1
0.84386 0.51044 1
0.906217 0.666901 1
0.707824 1.2169 1
0.138734 0.536874 1
0.643958 2.87503 1
0.188907 1.31927 1
0.428829 0.122111 1
0.609387 1.34944 1
0.601221 0.351759 1
0.954454 0.333275 1
0.0305929 0.511736 1
0.276953 2.38738 1
0.813534 0.0555503 1
0.46764 0.615911 1
0.142597 3.87002 1
0.352901 0.068587 1
0.952416 0.0955335 1
0.769501 1.59024 1
0.420116 0.285077 1
0.0317254 0.427277 1
0.250595 0.0625154 1
0.198086 2.14063 1
0.188842 0.00613846 1
0.876354 0.208399 1
0.0351954 1.24651 1
0.81845 0.438635 1
0.440318 0.192487 1
0.566942 2.39509 1
0.178988 0.172631 1
0.986089 1.49415 1
0.185273 3.19536 1
0.95358 1.49252 1
0.42176 0.112236 1
0.285742 0.342205 1
0.655116 0.534034 1
0.874536 0.640991 1
0.636331 0.306299 1
0.163303 0.350816 1
0.288682 0.416327 1
0.481232 0.192741 1
0.613004 1.52229 1
0.579677 0.939727 1
0.607768 0.0710672 1
0.491686 0.00183698 1
0.865155 1.87753 1
0.494836 0.302592 1
0.695737 1.60274 1
0.424533 0.120008 1
0.0884923 2.51984 1
0.627617 1.4876 1
0.241643 0.168283 1
0.401026 0.262991 1
0.227773 7.87828 1
0.0775997 2.6232 1
0.160344 7.25552 1
0.403946 2.49069 1
0.326193 0.881927 1
0.541745 0.307025 1
0.277476 0.968742 1
0.217667 0.216929 1
0.382119 0.438295 1
0.168441 0.28135 1
0.0768465 0.684876 1
0.816619 0.492381 1
0.961814 0.231579 1
0.87979 0.820163 1
0.114916 3.76265 1
0.300072 0.753082 1
0.180431 0.271444 1
0.229958 3.08022 1
0.449793 1.03556 1
0.0759203 0.108843 1
0.450975 1.89539 1
0.680229 0.686113 1
0.816427 0.889703 1
0.767502 2.49462 1
0.914713 4.04659 1
0.343226 1.19298 1
0.780003 0.592521 1
0.0543309 0.792808 1
0.228275 0.101727 1
0.719048 1.41351 1
0.659298 0.530934 1
0.564959 0.458541 1
0.13257 1.32472 1
0.310505 0.886445 1
0.543138 0.404654 1
0.129408 0.0581787 1
0.42572 0.37075 1
0.0152299 0.623291 1
0.606793 0.00270006 1
0.687271 0.326093 1
